player_id,region,total_playtime_hours,days_active,spending_category,total_spent,battle_pass_purchases,skins_purchased,loot_boxes_purchased,days_since_last_purchase,daily_sessions,sessions_per_week,churn_status,d1_retention,d7_retention,d30_retention,arpu,arppu
289,NA,134,178,Free,10,0,2,2,44,3,30,No,1,1,1,0.056179775280898875,0.056179775280898875
290,EU,147,96,Dolphin,200,0,0,2,2,2,26,Yes,0,1,1,2.0833333333333335,2.0833333333333335
291,NA,130,227,Small Spender,0,0,4,3,16,4,26,Yes,1,1,1,0.0,0.0
292,NA,79,11,Small Spender,0,0,1,3,16,3,12,No,0,1,0,0.0,0.0
293,APAC,96,266,Free,0,1,2,3,22,3,27,No,0,1,0,0.0,0.0
294,EU,104,189,Small Spender,200,1,2,1,16,2,29,Yes,1,0,0,1.0582010582010581,1.0582010582010581
295,NA,105,209,Free,200,0,2,5,20,0,25,Yes,1,0,0,0.9569377990430622,0.9569377990430622
296,EU,149,13,Free,0,0,1,0,14,3,23,No,1,1,0,0.0,0.0
297,APAC,132,162,Free,0,0,2,5,54,1,13,No,0,0,0,0.0,0.0
298,NA,203,60,Dolphin,100,0,0,4,50,2,37,Yes,1,0,0,1.6666666666666667,1.6666666666666667
299,EU,210,5,Free,10,0,0,2,56,0,20,No,1,0,1,2.0,2.0
300,NA,103,202,Dolphin,200,0,4,4,17,0,15,Yes,0,0,0,0.9900990099009901,0.9900990099009901
301,NA,0,12,Free,50,0,4,4,53,4,5,No,1,1,1,4.166666666666667,4.166666666666667
302,EU,161,341,Dolphin,0,0,1,2,22,4,12,Yes,1,0,0,0.0,0.0
303,EU,72,240,Dolphin,10,0,1,2,16,4,28,Yes,1,0,0,0.041666666666666664,0.041666666666666664
304,EU,59,225,Dolphin,0,0,1,3,12,6,12,Yes,0,0,0,0.0,0.0
305,APAC,80,182,Free,50,1,3,2,49,1,13,No,0,0,0,0.27472527472527475,0.27472527472527475
306,LATAM,77,297,Dolphin,5,1,3,0,58,3,8,No,1,1,1,0.016835016835016835,0.016835016835016835
307,EU,130,304,Whale,200,0,2,2,14,4,22,Yes,1,1,0,0.6578947368421053,0.6578947368421053
308,NA,22,307,Free,200,0,3,2,42,3,36,No,1,1,0,0.6514657980456026,0.6514657980456026
309,APAC,46,178,Free,0,0,4,3,52,3,24,Yes,1,1,0,0.0,0.0
310,NA,117,118,Small Spender,0,0,0,2,56,3,24,No,0,1,0,0.0,0.0
311,EU,131,352,Free,0,0,3,3,18,1,22,No,1,1,0,0.0,0.0
312,NA,132,76,Small Spender,50,0,0,4,11,0,14,Yes,1,1,0,0.6578947368421053,0.6578947368421053
313,NA,60,46,Free,50,0,4,3,24,3,16,Yes,0,1,0,1.0869565217391304,1.0869565217391304
314,LATAM,51,227,Free,200,0,2,3,45,3,16,No,0,0,0,0.8810572687224669,0.8810572687224669
315,APAC,74,356,Free,5,0,4,4,9,1,37,Yes,1,0,0,0.014044943820224719,0.014044943820224719
316,APAC,111,294,Free,0,0,1,2,54,7,18,Yes,0,0,0,0.0,0.0
317,EU,174,240,Free,0,0,1,3,54,0,11,Yes,1,1,1,0.0,0.0
318,NA,0,348,Small Spender,0,0,1,3,55,3,16,No,1,0,0,0.0,0.0
319,NA,88,141,Free,5,0,2,7,12,1,38,No,1,0,1,0.03546099290780142,0.03546099290780142
320,NA,33,204,Small Spender,100,0,1,0,1,3,7,No,1,1,0,0.49019607843137253,0.49019607843137253
321,EU,17,150,Small Spender,0,0,2,2,48,2,2,Yes,0,1,0,0.0,0.0
322,APAC,148,130,Free,50,0,2,3,45,4,24,Yes,1,1,0,0.38461538461538464,0.38461538461538464
323,APAC,127,349,Free,0,1,3,5,17,3,28,No,1,0,1,0.0,0.0
324,NA,122,333,Free,0,0,2,2,33,3,16,No,1,1,1,0.0,0.0
325,LATAM,146,269,Free,0,0,2,4,51,1,38,Yes,1,1,0,0.0,0.0
326,APAC,76,313,Free,0,0,4,9,33,2,13,No,1,0,0,0.0,0.0
327,EU,78,137,Free,100,0,1,2,20,0,28,Yes,1,0,0,0.7299270072992701,0.7299270072992701
328,EU,209,116,Whale,0,0,3,3,42,1,17,No,1,1,0,0.0,0.0
329,EU,87,351,Free,0,0,1,2,8,3,23,No,1,0,0,0.0,0.0
330,NA,136,161,Free,50,1,6,2,18,3,24,No,1,0,0,0.3105590062111801,0.3105590062111801
331,EU,100,155,Whale,200,1,3,3,9,4,25,No,1,1,0,1.2903225806451613,1.2903225806451613
332,APAC,7,173,Dolphin,5,0,5,2,33,2,17,Yes,1,1,0,0.028901734104046242,0.028901734104046242
333,NA,0,130,Dolphin,0,0,5,3,13,1,35,No,1,0,0,0.0,0.0
334,NA,71,79,Small Spender,0,0,4,2,51,4,25,Yes,0,1,0,0.0,0.0
335,NA,152,57,Free,0,1,3,4,45,1,16,Yes,0,0,0,0.0,0.0
336,NA,139,351,Dolphin,0,0,2,2,7,4,17,No,1,1,0,0.0,0.0
337,LATAM,145,57,Dolphin,100,0,3,2,36,4,19,No,1,0,1,1.7543859649122806,1.7543859649122806
338,APAC,50,363,Free,0,0,4,2,32,1,28,Yes,1,1,0,0.0,0.0
339,EU,180,335,Free,0,0,3,7,33,2,42,Yes,1,0,0,0.0,0.0
340,NA,51,134,Free,5,0,1,3,15,3,13,Yes,1,0,0,0.03731343283582089,0.03731343283582089
341,EU,110,14,Free,50,0,3,4,12,5,12,No,0,1,0,3.5714285714285716,3.5714285714285716
342,EU,99,283,Free,0,0,1,1,38,5,39,No,1,1,1,0.0,0.0
343,NA,91,294,Small Spender,0,0,4,2,26,4,24,Yes,1,0,1,0.0,0.0
344,EU,166,147,Free,0,1,2,6,38,3,28,No,1,1,1,0.0,0.0
345,EU,64,127,Free,0,0,1,3,32,2,20,No,1,0,0,0.0,0.0
346,EU,32,260,Free,0,0,1,2,32,5,16,No,1,0,0,0.0,0.0
347,EU,100,314,Small Spender,0,0,2,1,3,5,18,No,1,1,0,0.0,0.0
348,NA,80,218,Free,0,1,1,5,36,3,14,No,1,0,0,0.0,0.0
349,EU,268,233,Free,0,0,2,1,24,1,21,Yes,1,0,0,0.0,0.0
350,EU,133,168,Small Spender,0,0,4,0,10,3,29,Yes,1,1,1,0.0,0.0
351,EU,79,143,Free,200,0,2,1,10,5,4,No,1,1,1,1.3986013986013985,1.3986013986013985
352,LATAM,47,260,Free,0,1,4,4,21,1,29,Yes,1,1,0,0.0,0.0
353,APAC,5,218,Free,50,0,0,4,13,5,16,No,1,0,0,0.22935779816513763,0.22935779816513763
354,NA,48,308,Small Spender,0,0,1,2,38,0,28,No,1,0,0,0.0,0.0
355,NA,105,146,Small Spender,50,0,0,2,1,2,16,No,1,0,0,0.3424657534246575,0.3424657534246575
356,EU,171,99,Free,0,0,1,3,33,3,29,No,1,0,0,0.0,0.0
357,NA,156,182,Free,0,1,1,3,10,3,23,Yes,1,0,0,0.0,0.0
358,EU,111,169,Small Spender,10,0,1,2,55,2,12,No,1,1,1,0.05917159763313609,0.05917159763313609
359,LATAM,83,233,Dolphin,10,0,1,3,44,0,36,No,0,0,0,0.04291845493562232,0.04291845493562232
360,EU,113,93,Small Spender,200,1,1,2,4,0,21,No,1,1,0,2.150537634408602,2.150537634408602
361,EU,74,117,Small Spender,10,0,3,2,50,4,31,No,1,1,0,0.08547008547008547,0.08547008547008547
362,EU,185,4,Free,0,0,0,6,26,3,33,Yes,1,0,0,0.0,0.0
363,EU,90,85,Small Spender,0,0,3,6,17,2,38,Yes,1,1,0,0.0,0.0
364,EU,95,167,Dolphin,0,0,1,1,31,0,11,Yes,0,0,0,0.0,0.0
365,LATAM,0,7,Small Spender,0,0,2,2,2,3,12,No,1,0,0,0.0,0.0
366,EU,90,232,Dolphin,10,0,1,8,55,4,1,No,1,1,1,0.04310344827586207,0.04310344827586207
367,LATAM,141,251,Free,0,0,2,2,49,3,18,No,1,0,0,0.0,0.0
368,LATAM,46,85,Dolphin,100,0,1,2,22,1,18,No,1,0,1,1.1764705882352942,1.1764705882352942
369,NA,62,319,Small Spender,0,0,2,2,7,1,11,No,0,1,0,0.0,0.0
370,NA,139,193,Dolphin,0,0,1,3,45,2,16,No,1,0,0,0.0,0.0
371,NA,26,123,Free,0,0,2,1,57,2,38,No,1,1,1,0.0,0.0
372,NA,152,89,Small Spender,0,0,3,7,9,2,16,Yes,1,1,0,0.0,0.0
373,NA,73,95,Small Spender,50,0,3,5,6,4,31,No,1,1,1,0.5263157894736842,0.5263157894736842
374,APAC,80,300,Free,200,0,1,3,27,3,19,No,1,0,0,0.6666666666666666,0.6666666666666666
375,NA,43,358,Small Spender,0,0,1,3,37,1,1,No,0,0,1,0.0,0.0
376,NA,118,45,Small Spender,50,1,0,4,23,1,32,No,1,1,0,1.1111111111111112,1.1111111111111112
377,APAC,222,253,Free,5,0,0,4,55,2,22,No,1,1,0,0.019762845849802372,0.019762845849802372
378,NA,139,51,Free,200,0,2,2,23,3,2,Yes,1,0,0,3.9215686274509802,3.9215686274509802
379,APAC,56,65,Free,0,1,0,4,23,3,19,No,1,0,0,0.0,0.0
380,NA,156,54,Free,0,1,1,2,28,2,16,Yes,1,0,1,0.0,0.0
381,NA,84,222,Free,0,0,1,2,23,4,36,No,0,0,0,0.0,0.0
382,APAC,168,72,Free,0,0,2,4,38,4,24,No,1,1,1,0.0,0.0
383,EU,140,168,Free,0,1,2,2,2,1,25,No,0,0,0,0.0,0.0
384,LATAM,0,186,Free,0,0,3,3,35,3,7,No,1,1,0,0.0,0.0
385,APAC,49,143,Free,5,1,3,3,37,4,5,No,1,1,0,0.03496503496503497,0.03496503496503497
386,APAC,147,19,Small Spender,0,1,2,2,46,3,11,No,1,0,0,0.0,0.0
387,NA,107,10,Free,10,0,3,0,25,2,13,No,0,1,0,1.0,1.0
388,NA,48,272,Small Spender,10,1,2,4,14,3,23,No,0,0,0,0.03676470588235294,0.03676470588235294
389,APAC,68,171,Free,50,0,0,2,3,1,15,Yes,1,1,0,0.29239766081871343,0.29239766081871343
390,APAC,4,364,Free,0,1,3,3,11,3,12,No,0,1,0,0.0,0.0
391,LATAM,95,16,Free,0,0,1,1,4,1,7,Yes,1,1,0,0.0,0.0
392,EU,210,80,Small Spender,0,0,1,4,56,3,8,No,1,1,0,0.0,0.0
393,EU,140,284,Small Spender,0,0,2,3,17,2,22,No,1,1,0,0.0,0.0
394,APAC,209,190,Dolphin,5,0,2,4,3,0,30,Yes,1,1,0,0.02631578947368421,0.02631578947368421
395,NA,144,148,Free,0,1,2,4,2,0,14,No,1,0,0,0.0,0.0
396,LATAM,151,163,Small Spender,0,0,6,1,37,6,33,No,1,0,0,0.0,0.0
397,LATAM,198,265,Free,0,0,1,2,16,2,4,Yes,1,1,1,0.0,0.0
398,EU,118,360,Small Spender,0,0,4,2,24,0,6,No,1,1,1,0.0,0.0
399,APAC,90,138,Free,200,1,2,2,22,3,19,Yes,1,1,0,1.4492753623188406,1.4492753623188406
400,APAC,151,301,Free,200,0,4,3,51,3,1,No,1,1,0,0.6644518272425249,0.6644518272425249
401,NA,172,30,Free,0,1,1,2,8,1,19,No,1,0,0,0.0,0.0
402,LATAM,76,304,Small Spender,0,0,3,5,40,2,18,No,1,1,0,0.0,0.0
403,EU,63,168,Free,100,0,2,3,53,2,39,No,1,0,0,0.5952380952380952,0.5952380952380952
404,APAC,106,91,Free,100,1,0,4,3,2,16,No,0,0,0,1.098901098901099,1.098901098901099
405,NA,141,91,Free,50,0,4,3,21,4,14,No,0,0,0,0.5494505494505495,0.5494505494505495
406,LATAM,139,211,Whale,0,0,2,4,55,2,13,No,1,0,0,0.0,0.0
407,EU,28,330,Free,0,1,1,4,38,3,30,No,1,0,0,0.0,0.0
408,NA,195,300,Dolphin,0,0,0,2,28,3,1,No,1,0,0,0.0,0.0
409,LATAM,67,174,Whale,50,0,1,2,58,3,26,No,1,0,0,0.28735632183908044,0.28735632183908044
410,NA,86,134,Dolphin,50,1,1,3,49,2,34,Yes,1,1,1,0.373134328358209,0.373134328358209
411,NA,54,24,Dolphin,0,0,2,3,49,3,14,No,1,1,1,0.0,0.0
412,LATAM,234,201,Dolphin,0,1,4,3,11,6,5,No,1,0,0,0.0,0.0
413,LATAM,112,219,Free,5,0,1,2,45,3,12,No,1,0,0,0.0228310502283105,0.0228310502283105
414,EU,57,7,Free,50,0,1,1,29,5,50,No,1,1,1,7.142857142857143,7.142857142857143
415,EU,143,6,Small Spender,10,0,5,1,17,2,16,No,1,0,0,1.6666666666666667,1.6666666666666667
416,EU,138,118,Free,5,1,1,2,15,3,14,No,1,1,0,0.0423728813559322,0.0423728813559322
417,NA,90,161,Free,0,1,3,2,38,5,23,No,0,0,0,0.0,0.0
418,NA,142,85,Small Spender,0,0,6,2,29,2,30,No,1,0,0,0.0,0.0
419,APAC,58,248,Free,10,0,7,1,44,1,18,No,1,0,0,0.04032258064516129,0.04032258064516129
420,APAC,75,166,Dolphin,50,0,2,5,42,4,31,No,0,0,0,0.30120481927710846,0.30120481927710846
421,APAC,0,145,Small Spender,0,0,4,2,20,0,15,No,1,0,0,0.0,0.0
422,APAC,33,31,Free,0,1,1,2,21,2,22,No,1,1,1,0.0,0.0
423,NA,190,220,Free,5,0,2,5,47,3,31,No,1,0,0,0.022727272727272728,0.022727272727272728
424,EU,182,133,Free,0,1,2,2,24,3,19,No,1,0,0,0.0,0.0
425,NA,103,64,Whale,0,0,4,4,29,7,15,No,1,1,0,0.0,0.0
426,EU,183,76,Free,5,0,0,1,5,2,15,Yes,1,1,1,0.06578947368421052,0.06578947368421052
427,EU,91,131,Free,10,0,3,3,56,3,20,No,1,0,0,0.07633587786259542,0.07633587786259542
428,LATAM,87,312,Small Spender,50,0,1,4,44,3,34,No,1,1,0,0.16025641025641027,0.16025641025641027
429,EU,102,319,Free,0,0,1,2,56,3,23,No,1,0,1,0.0,0.0
430,NA,93,361,Free,0,1,3,0,28,4,17,No,1,0,0,0.0,0.0
431,NA,89,38,Free,0,0,1,8,6,5,35,No,1,1,0,0.0,0.0
432,APAC,157,54,Free,50,0,3,3,28,1,19,Yes,1,0,0,0.9259259259259259,0.9259259259259259
433,EU,107,130,Free,50,0,2,4,46,3,27,Yes,1,1,0,0.38461538461538464,0.38461538461538464
434,NA,135,218,Dolphin,0,1,4,1,34,1,18,Yes,1,0,0,0.0,0.0
435,NA,151,2,Free,0,1,1,6,58,3,19,Yes,1,1,0,0.0,0.0
436,APAC,119,246,Free,0,0,4,7,50,1,37,No,1,0,0,0.0,0.0
437,NA,51,140,Free,0,1,2,4,8,4,20,Yes,1,0,0,0.0,0.0
438,APAC,32,296,Free,0,0,3,4,16,3,25,No,1,0,1,0.0,0.0
439,APAC,107,258,Dolphin,5,0,1,2,49,3,16,No,1,0,0,0.01937984496124031,0.01937984496124031
440,NA,91,105,Free,5,1,5,6,20,4,28,No,0,0,1,0.047619047619047616,0.047619047619047616
441,NA,104,336,Whale,5,0,2,7,20,4,24,No,1,0,1,0.01488095238095238,0.01488095238095238
442,LATAM,99,185,Free,50,0,4,4,58,3,32,Yes,1,0,0,0.2702702702702703,0.2702702702702703
443,EU,229,303,Small Spender,0,1,4,4,45,5,6,No,1,1,1,0.0,0.0
444,EU,33,244,Free,100,0,0,3,16,3,32,No,1,0,0,0.4098360655737705,0.4098360655737705
445,APAC,0,164,Free,0,0,1,4,18,3,1,No,0,1,1,0.0,0.0
446,LATAM,116,132,Free,0,0,2,5,24,1,20,No,1,1,0,0.0,0.0
447,LATAM,81,203,Small Spender,0,0,1,5,53,0,1,No,1,0,1,0.0,0.0
448,APAC,115,210,Free,0,1,2,4,32,1,13,Yes,1,1,0,0.0,0.0
449,EU,129,347,Free,0,1,2,3,28,2,7,Yes,1,0,0,0.0,0.0
450,NA,164,101,Small Spender,0,0,0,6,56,2,18,Yes,1,0,1,0.0,0.0
451,APAC,24,271,Free,0,1,3,2,24,3,30,Yes,1,0,0,0.0,0.0
452,EU,72,49,Free,50,0,0,2,52,4,36,No,1,1,0,1.0204081632653061,1.0204081632653061
453,EU,121,239,Small Spender,0,0,3,3,47,2,17,No,1,1,0,0.0,0.0
454,LATAM,138,215,Free,0,0,2,0,29,2,5,No,1,0,1,0.0,0.0
455,NA,209,291,Small Spender,100,0,0,4,6,3,6,Yes,0,1,0,0.3436426116838488,0.3436426116838488
456,EU,147,350,Free,10,1,1,0,33,0,5,No,1,0,0,0.02857142857142857,0.02857142857142857
457,NA,97,280,Free,0,1,6,5,28,1,10,No,1,1,1,0.0,0.0
458,EU,55,316,Free,0,1,1,5,40,1,8,No,0,0,0,0.0,0.0
459,NA,71,77,Dolphin,5,0,4,6,56,1,26,No,0,1,1,0.06493506493506493,0.06493506493506493
460,NA,70,304,Dolphin,0,1,3,3,8,2,18,No,1,1,1,0.0,0.0
461,NA,132,151,Whale,0,0,2,4,48,4,39,No,1,0,1,0.0,0.0
462,EU,112,297,Free,0,0,3,1,32,1,5,Yes,0,1,1,0.0,0.0
463,APAC,33,157,Small Spender,10,1,4,1,36,4,19,Yes,1,0,0,0.06369426751592357,0.06369426751592357
464,EU,78,198,Free,0,0,1,5,49,2,14,No,1,0,0,0.0,0.0
465,LATAM,143,287,Free,0,0,1,2,4,2,27,No,1,0,0,0.0,0.0
466,EU,117,24,Small Spender,0,0,3,3,36,0,27,No,1,1,0,0.0,0.0
467,NA,128,9,Free,5,1,1,4,29,4,21,No,1,0,0,0.5555555555555556,0.5555555555555556
468,LATAM,119,132,Free,5,0,4,4,14,0,33,No,1,0,0,0.03787878787878788,0.03787878787878788
469,NA,181,77,Free,5,0,3,0,34,3,4,No,1,0,1,0.06493506493506493,0.06493506493506493
470,LATAM,111,226,Small Spender,0,0,1,3,31,1,25,No,1,0,1,0.0,0.0
471,NA,80,131,Free,100,0,2,0,32,2,7,No,1,1,0,0.7633587786259542,0.7633587786259542
472,LATAM,54,90,Free,0,0,3,3,14,5,5,No,1,1,0,0.0,0.0
473,NA,112,117,Whale,0,0,3,4,21,2,32,No,1,0,0,0.0,0.0
474,LATAM,0,110,Free,100,0,1,5,0,5,22,No,1,1,0,0.9090909090909091,0.9090909090909091
475,EU,90,354,Free,200,0,2,1,51,4,21,No,1,1,0,0.5649717514124294,0.5649717514124294
476,LATAM,89,271,Small Spender,5,0,3,3,48,3,31,No,1,1,0,0.01845018450184502,0.01845018450184502
477,NA,31,227,Small Spender,100,0,3,2,33,1,31,No,1,0,0,0.44052863436123346,0.44052863436123346
478,EU,53,244,Free,0,1,2,3,36,5,26,Yes,1,1,0,0.0,0.0
479,LATAM,140,308,Small Spender,0,0,4,5,9,2,25,No,1,0,0,0.0,0.0
480,EU,111,55,Free,0,0,3,3,3,1,33,No,1,0,0,0.0,0.0
481,EU,105,37,Free,0,1,2,2,16,4,21,No,1,1,1,0.0,0.0
482,APAC,115,55,Free,5,0,3,3,51,2,16,No,0,1,0,0.09090909090909091,0.09090909090909091
483,EU,104,12,Free,0,0,2,1,47,2,20,No,1,1,0,0.0,0.0
484,EU,162,185,Free,50,0,0,3,2,4,16,No,0,1,0,0.2702702702702703,0.2702702702702703
485,EU,106,237,Dolphin,0,0,2,4,58,0,19,No,1,0,1,0.0,0.0
486,LATAM,27,293,Small Spender,0,0,1,1,43,3,13,No,1,1,0,0.0,0.0
487,NA,181,204,Dolphin,0,1,3,3,59,3,27,No,1,1,1,0.0,0.0
488,NA,118,211,Small Spender,200,0,1,2,56,3,17,No,1,0,1,0.9478672985781991,0.9478672985781991
489,LATAM,70,226,Free,50,0,1,3,49,3,17,No,1,0,0,0.22123893805309736,0.22123893805309736
490,LATAM,37,7,Free,5,1,2,1,54,4,28,No,1,0,0,0.7142857142857143,0.7142857142857143
491,EU,119,220,Dolphin,50,0,1,2,0,1,6,Yes,1,0,0,0.22727272727272727,0.22727272727272727
492,EU,94,311,Small Spender,50,0,1,1,19,1,27,No,1,1,0,0.1607717041800643,0.1607717041800643
493,NA,178,28,Whale,100,0,0,3,15,0,15,No,1,0,1,3.5714285714285716,3.5714285714285716
494,NA,82,293,Free,0,0,1,2,52,5,18,No,1,1,0,0.0,0.0
495,EU,58,212,Free,0,0,2,2,19,4,10,No,1,0,0,0.0,0.0
496,EU,144,189,Free,0,0,1,4,50,3,11,Yes,1,1,0,0.0,0.0
497,EU,146,75,Free,200,1,1,1,58,4,4,No,1,0,0,2.6666666666666665,2.6666666666666665
498,NA,108,242,Free,200,0,1,4,4,3,22,No,1,1,0,0.8264462809917356,0.8264462809917356
499,LATAM,133,114,Free,10,1,3,4,45,3,6,No,1,0,1,0.08771929824561403,0.08771929824561403
500,LATAM,98,167,Small Spender,0,0,1,1,56,2,11,Yes,1,1,0,0.0,0.0
501,APAC,111,106,Free,0,0,1,1,53,2,16,Yes,1,1,0,0.0,0.0
502,EU,158,151,Free,0,0,1,1,38,5,12,No,1,0,0,0.0,0.0
503,NA,131,84,Small Spender,0,0,2,6,42,5,25,Yes,1,1,0,0.0,0.0
504,APAC,91,212,Free,0,0,3,3,10,0,24,No,1,1,1,0.0,0.0
505,APAC,167,267,Free,0,1,1,3,55,3,11,Yes,1,0,0,0.0,0.0
506,NA,0,322,Free,200,1,4,3,23,4,15,Yes,1,0,0,0.6211180124223602,0.6211180124223602
507,LATAM,202,269,Dolphin,0,0,2,1,9,2,13,No,1,1,0,0.0,0.0
508,APAC,14,177,Free,100,0,3,2,36,1,28,No,1,0,1,0.5649717514124294,0.5649717514124294
509,LATAM,68,271,Dolphin,10,0,2,3,15,2,39,No,0,1,0,0.03690036900369004,0.03690036900369004
510,APAC,97,312,Free,0,1,1,1,58,0,12,Yes,1,1,0,0.0,0.0
511,EU,92,182,Free,0,0,3,3,58,2,13,Yes,1,1,0,0.0,0.0
512,EU,150,159,Free,200,0,3,2,13,5,12,No,1,0,0,1.2578616352201257,1.2578616352201257
513,LATAM,47,189,Free,10,0,3,3,50,2,21,No,1,1,1,0.05291005291005291,0.05291005291005291
514,LATAM,113,186,Free,0,0,1,5,8,3,43,Yes,1,0,0,0.0,0.0
515,NA,71,309,Small Spender,0,0,1,4,30,4,10,No,1,0,0,0.0,0.0
516,NA,114,246,Free,5,1,2,3,23,2,29,No,1,0,1,0.02032520325203252,0.02032520325203252
517,EU,96,317,Small Spender,0,0,5,4,36,4,12,No,1,0,1,0.0,0.0
518,APAC,104,42,Small Spender,0,0,1,1,9,4,25,No,0,1,1,0.0,0.0
519,LATAM,72,285,Small Spender,10,1,1,6,22,3,3,No,1,1,0,0.03508771929824561,0.03508771929824561
520,NA,74,300,Free,5,0,1,5,2,1,26,Yes,1,0,1,0.016666666666666666,0.016666666666666666
521,EU,114,362,Whale,0,1,0,1,45,2,15,Yes,1,1,0,0.0,0.0
522,EU,147,294,Free,100,0,1,2,1,4,13,Yes,1,1,0,0.3401360544217687,0.3401360544217687
523,LATAM,70,181,Free,5,0,2,3,25,3,27,No,1,1,0,0.027624309392265192,0.027624309392265192
524,APAC,56,182,Small Spender,50,0,0,4,49,2,8,No,0,0,1,0.27472527472527475,0.27472527472527475
525,APAC,130,340,Free,0,0,3,2,38,2,8,No,1,0,1,0.0,0.0
526,EU,98,218,Small Spender,0,0,2,2,52,5,23,No,1,0,0,0.0,0.0
527,EU,141,163,Free,0,0,2,0,4,4,5,No,1,1,0,0.0,0.0
528,NA,54,46,Free,0,0,2,2,54,2,28,Yes,1,0,0,0.0,0.0
529,NA,11,92,Free,200,1,1,2,39,3,8,No,1,1,0,2.1739130434782608,2.1739130434782608
530,LATAM,73,105,Free,200,0,3,2,20,4,18,No,1,0,0,1.9047619047619047,1.9047619047619047
531,APAC,61,207,Free,10,0,3,3,53,5,29,Yes,1,1,1,0.04830917874396135,0.04830917874396135
532,LATAM,96,328,Free,0,0,0,2,38,4,17,No,1,0,1,0.0,0.0
533,LATAM,68,139,Small Spender,10,1,4,5,43,0,32,No,1,0,0,0.07194244604316546,0.07194244604316546
534,EU,137,29,Small Spender,0,0,2,4,9,0,15,No,1,1,0,0.0,0.0
535,APAC,85,251,Small Spender,0,0,3,3,6,0,17,No,1,0,0,0.0,0.0
536,LATAM,107,191,Small Spender,0,0,1,3,14,3,15,No,0,0,0,0.0,0.0
537,APAC,107,47,Free,0,1,2,3,11,3,12,No,0,0,1,0.0,0.0
538,NA,109,251,Dolphin,0,1,2,5,24,1,23,No,1,1,1,0.0,0.0
539,EU,98,263,Free,0,0,1,3,17,4,36,Yes,1,1,0,0.0,0.0
540,NA,125,64,Free,0,1,2,3,6,2,15,No,1,0,0,0.0,0.0
541,LATAM,60,338,Small Spender,5,0,1,1,2,2,19,Yes,1,1,0,0.014792899408284023,0.014792899408284023
542,EU,169,320,Free,0,0,3,2,17,0,22,No,0,1,1,0.0,0.0
543,NA,88,348,Small Spender,10,1,1,2,28,2,36,No,1,0,1,0.028735632183908046,0.028735632183908046
544,APAC,34,268,Free,0,0,2,4,57,2,35,No,1,0,0,0.0,0.0
545,EU,109,12,Free,0,0,2,4,38,3,19,No,1,0,0,0.0,0.0
546,EU,57,292,Free,50,0,3,0,53,2,33,No,1,1,0,0.17123287671232876,0.17123287671232876
547,NA,133,29,Free,0,1,4,3,56,2,23,No,1,1,0,0.0,0.0
548,APAC,210,139,Dolphin,0,0,2,2,12,3,20,Yes,1,1,0,0.0,0.0
549,EU,60,85,Whale,50,0,1,1,12,1,22,No,0,1,0,0.5882352941176471,0.5882352941176471
550,APAC,116,74,Free,0,0,3,3,4,4,16,No,1,1,0,0.0,0.0
551,EU,12,251,Free,50,0,1,3,50,2,14,No,1,0,0,0.199203187250996,0.199203187250996
552,LATAM,122,224,Free,0,0,1,6,22,0,24,Yes,1,1,1,0.0,0.0
553,EU,55,47,Small Spender,0,1,2,2,5,1,13,No,1,1,1,0.0,0.0
554,EU,68,81,Free,5,0,3,6,24,1,15,No,1,1,0,0.06172839506172839,0.06172839506172839
555,LATAM,44,121,Dolphin,0,0,1,2,13,3,24,Yes,1,0,0,0.0,0.0
556,EU,136,43,Small Spender,0,1,2,1,27,0,19,Yes,0,0,0,0.0,0.0
557,NA,150,146,Dolphin,0,0,2,2,18,4,43,No,1,0,0,0.0,0.0
558,NA,101,74,Free,0,0,0,2,13,1,9,Yes,0,1,0,0.0,0.0
559,APAC,56,53,Small Spender,10,0,0,3,51,0,12,No,0,1,0,0.18867924528301888,0.18867924528301888
560,EU,179,233,Small Spender,50,1,2,4,45,0,31,No,0,0,0,0.2145922746781116,0.2145922746781116
561,APAC,62,295,Small Spender,50,0,3,5,52,2,42,No,0,1,0,0.1694915254237288,0.1694915254237288
562,NA,0,363,Small Spender,0,0,4,8,14,4,27,Yes,1,1,0,0.0,0.0
563,NA,122,200,Free,5,0,3,3,55,3,13,Yes,1,0,1,0.025,0.025
564,NA,44,162,Small Spender,0,0,2,3,20,3,16,No,1,0,0,0.0,0.0
565,EU,149,37,Dolphin,5,0,4,5,51,1,7,Yes,1,0,0,0.13513513513513514,0.13513513513513514
566,EU,80,97,Dolphin,50,0,2,4,14,4,27,No,1,0,0,0.5154639175257731,0.5154639175257731
567,EU,130,49,Small Spender,0,0,3,2,25,2,20,No,1,0,1,0.0,0.0
568,EU,170,10,Free,200,0,2,3,16,3,1,Yes,1,1,0,20.0,20.0
569,LATAM,39,40,Free,50,0,2,2,17,4,20,No,1,1,0,1.25,1.25
570,NA,71,153,Dolphin,10,0,2,1,52,2,19,Yes,1,0,1,0.06535947712418301,0.06535947712418301
571,EU,96,106,Free,5,0,3,4,35,1,8,No,0,0,0,0.04716981132075472,0.04716981132075472
572,APAC,176,41,Free,10,0,1,3,58,5,16,No,1,0,0,0.24390243902439024,0.24390243902439024
573,EU,67,164,Free,200,0,2,3,39,3,18,Yes,1,0,0,1.2195121951219512,1.2195121951219512
